Session Title,OBESITY by ICD and BMI State Age 2025,,,
,"GLASSCOCK, TX",-,-,11
,"MULTNOMAH, OR",21.03%,8.10%,24094
,"HAMLIN, SD",21.09%,9.90%,313
,"WINDHAM, VT",17.54%,4.33%,992
,"SEVIER, UT",20.77%,6.01%,183
,"FOARD, TX",-,-,10 or fewer
,"FALLS CHURCH CITY, VA",13.18%,6.12%,425
,"LOUDON, TN",14.10%,-,78
,"CLATSOP, OR",20.51%,6.41%,312
,"KLAMATH, OR",26.65%,11.62%,439
,"BEDFORD, TN",-,-,49
,"ROBERTSON, TN",24.59%,-,61
,"WEBER, UT",17.69%,9.05%,2244
,"BOX ELDER, UT",14.91%,8.94%,436
,"WEBB, TX",23.62%,27.86%,944
,"UNION, PA",14.55%,-,165
,"LAMOILLE, VT",16.36%,5.02%,538
,"BEE, TX",34.31%,29.41%,102
,"ARANSAS, TX",18.63%,19.61%,102
,"MILLARD, UT",18.18%,-,110
,"HOOD RIVER, OR",21.46%,8.96%,792
,"SMITH, TN",-,-,16
,"CANNON, TN",-,-,21
,"JIM HOGG, TX",-,-,27
,"BEAVER, UT",-,-,26
,"JUAB, UT",-,-,43
,"KANE, UT",-,-,17
,"PIUTE, UT",-,-,13
,"LIVE OAK, TX",-,-,32
,"IRON, UT",16.54%,6.69%,538
,"JOSEPHINE, OR",12.11%,4.79%,355
,"UTAH, UT",15.34%,5.97%,6611
,"LEXINGTON CITY, VA",20.21%,-,94
,"MAURY, TN",15.67%,-,134
,"DUVAL, TX",38.46%,48.08%,52
,"MORGAN, UT",12.17%,-,115
,"ROANE, TN",25.42%,-,59
,"SANPETE, UT",7.73%,5.80%,207
,"CACHE, UT",13.72%,7.03%,1749
,"KNOX, TN",15.66%,3.38%,977
,"WAYNE, UT",-,-,10 or fewer
,"JIM WELLS, TX",32.51%,27.59%,203
,"KLEBERG, TX",25.55%,26.28%,137
,"BROOKS, TX",39.39%,36.36%,33
,"WASATCH, UT",11.80%,4.80%,500
,"WASHINGTON, UT",11.76%,5.96%,1326
,"SUMNER, TN",12.30%,3.56%,309
,"WILLIAMSON, TN",9.44%,3.20%,593
,"MORGAN, TN",-,-,23
,"GARFIELD, UT",-,-,43
,"SAN PATRICIO, TX",24.30%,25.70%,358
,"ANDERSON, TN",14.94%,-,174
,"WILSON, TN",11.72%,-,239
,"KENT, TX",-,-,10 or fewer
,"SUMMIT, UT",7.50%,2.57%,1360
,"MONTGOMERY, TN",12.52%,6.26%,623
,"DAVIDSON, TN",10.71%,3.55%,1494
,"NUECES, TX",22.29%,22.42%,2355
,"RUTHERFORD, TN",10.25%,3.57%,644
,"CULBERSON, TX",-,-,10 or fewer
,None of the above,24.19%,10.70%,163868
,Total,29.15%,13.44%,2528453
≥ 25 and < 35 Years,"WILLIAMSBURG, SC",58.05%,24.87%,1552
,"PORTSMOUTH CITY, VA",53.71%,26.98%,6597
,"SOUTHAMPTON, VA",57.59%,30.48%,830
,"FRANKLIN CITY, VA",61.84%,31.45%,760
,"PETERSBURG CITY, VA",57.77%,23.77%,2129
,"MARLBORO, SC",59.42%,22.92%,855
,"HOPEWELL CITY, VA",60.16%,28.15%,1009
,"SURRY, VA",52.15%,29.75%,326
,"BUCHANAN, VA",63.51%,30.97%,507
,"JACKSON, OH",50.34%,35.76%,439
,"MEIGS, OH",56.34%,32.43%,552
,"SUSSEX, VA",54.76%,23.81%,420
,"MARION, TN",60.22%,25.48%,832
,"NOTTOWAY, VA",57.06%,29.54%,545
,"ROSS, OH",52.91%,39.84%,2181
,"BRUNSWICK, VA",53.86%,28.62%,622
,"WYTHE, VA",52.18%,15.29%,412
,"PICKAWAY, OH",55.11%,33.12%,4157
,"CLARENDON, SC",58.35%,26.64%,1719
,"DILLON, SC",58.61%,20.45%,2068
,"PIKE, OH",52.31%,41.67%,432
,"ARMSTRONG, PA",48.07%,19.47%,1402
,"DINWIDDIE, VA",59.98%,26.32%,1117
,"MORROW, OH",56.26%,31.44%,1781
,"PRINCE EDWARD, VA",53.49%,22.58%,372
,"BAMBERG, SC",56.13%,16.72%,652
,"COLUMBIANA, OH",54.35%,26.03%,3619
,"FOREST, PA",-,-,13
,"SUFFOLK CITY, VA",53.32%,29.32%,6463
,"LEE, SC",55.19%,27.78%,781
,"HOCKING, OH",54.26%,32.37%,868
,"GUERNSEY, OH",52.61%,24.71%,785
,"LAKE, TN",60.80%,30.65%,199
,"VINTON, OH",54.19%,39.03%,310
,"GREENSVILLE, VA",53.94%,20.87%,762
,"HAMPTON CITY, VA",52.57%,31.89%,10215
,"MARION, SC",56.55%,21.84%,2106
,"CROSBY, TX",63.64%,-,22
,"CLAY, TN",-,-,10 or fewer
,"PULASKI, VA",51.69%,7.30%,178
,"FLORENCE, SC",54.00%,23.20%,10779
,"CRAWFORD, OH",58.28%,39.46%,3528
,"KING AND QUEEN, VA",52.46%,26.60%,406
,"ASHLAND, OH",55.94%,35.70%,2860
,"ORANGEBURG, SC",59.15%,22.92%,3887
,"DARLINGTON, SC",52.11%,22.23%,3477
,"NOBLE, OH",55.71%,26.43%,140
,"COLONIAL HEIGHTS CITY, VA",56.73%,22.24%,1151
,"FAYETTE, OH",57.91%,38.11%,1005
,"APPOMATTOX, VA",55.29%,17.75%,293
,"RICHLAND, OH",56.01%,41.34%,8590
,"MONROE, OH",55.15%,26.53%,573
,"MORGAN, OH",53.95%,28.29%,152
,"ESSEX, VA",57.65%,26.02%,588
,"TRUMBULL, OH",51.44%,26.46%,10443
,"FAIRFIELD, OH",51.80%,27.34%,8262
,"MANASSAS PARK CITY, VA",51.36%,27.12%,590
,"CUMBERLAND, VA",54.92%,26.98%,315
,"MECKLENBURG, VA",54.27%,31.21%,1557
,"ISLE OF WIGHT, VA",52.11%,29.89%,2412
,"RAINS, TX",52.03%,16.89%,148
,"LOGAN, OH",53.36%,33.68%,1057
,"CHARLOTTE, VA",59.19%,30.53%,321
,"VAN BUREN, TN",42.86%,-,35
,"VENANGO, PA",47.17%,20.00%,265
,"WEAKLEY, TN",59.32%,39.13%,1748
,"MAHONING, OH",51.34%,24.97%,13476
,"CALHOUN, SC",55.63%,24.44%,933
,"WASHINGTON, OH",50.03%,25.42%,1609
,"LUNENBURG, VA",59.72%,30.14%,355
,"TAZEWELL, VA",57.74%,21.08%,1072
,"PITTSYLVANIA, VA",48.48%,16.53%,623
,"LAUDERDALE, TN",66.42%,45.06%,932
,"BUCKINGHAM, VA",47.61%,27.02%,607
,"CAMPBELL, VA",50.30%,11.67%,660
,"CHESTERFIELD, SC",54.97%,24.13%,1699
,"PRINCE GEORGE, VA",56.10%,22.17%,1123
,"PAWNEE, OK",57.75%,26.20%,561
,"BLAND, VA",58.93%,16.96%,112
,"CHARLES CITY, VA",53.85%,23.08%,364
,"MUSKOGEE, OK",57.74%,26.77%,3041
,"CHESTER, SC",55.45%,20.55%,1946
,"NORFOLK CITY, VA",47.71%,23.66%,15372
,"PAGE, VA",58.78%,31.71%,1703
,"HIGHLAND, OH",60.07%,45.53%,1911
,"PERRY, OH",53.01%,28.95%,898
,"VAL VERDE, TX",58.76%,29.90%,194
,"PREBLE, OH",58.62%,30.74%,2651
,"SOMERSET, PA",49.47%,24.76%,2266
,"OKMULGEE, OK",56.76%,28.68%,1663
,"COSHOCTON, OH",51.27%,31.65%,474
,"MADISON, OH",52.97%,29.41%,3336
,"LAMPASAS, TX",58.91%,27.16%,1156
,"AMHERST, VA",52.12%,15.90%,566
,"MUSKINGUM, OH",53.42%,33.71%,1344
,"SCIOTO, OH",52.03%,36.96%,790
,"OBION, TN",56.67%,33.26%,1828
,"MILAM, TX",58.33%,31.21%,1147
,"MCNAIRY, TN",56.19%,41.25%,703
,"CHAMPAIGN, OH",55.71%,32.55%,1865
,"HENDERSON, TN",55.77%,37.96%,685
,"HARDIN, OH",55.53%,27.61%,1601
,"WESTMORELAND, VA",53.29%,21.77%,441
,"HARRISON, OH",48.18%,23.31%,768
,"BARNWELL, SC",53.40%,13.59%,412
,"DECATUR, TN",61.90%,32.80%,189
,"MCCULLOCH, TX",59.29%,23.30%,339
,"UNION, SC",57.58%,25.62%,2018
,"SANDUSKY, OH",54.97%,31.83%,3000
,"BROWN, OH",57.93%,32.20%,2460
,"CHEROKEE, OK",49.66%,25.67%,596
,"RUSSELL, VA",57.18%,18.66%,1511
,"DICKENSON, VA",59.42%,25.69%,685
,"AMELIA, VA",48.86%,19.77%,440
,"CARBON, PA",53.35%,32.50%,5747
,"SENECA, OH",56.87%,28.92%,3109
,"ACCOMACK, VA",46.99%,23.23%,1692
,"CHESTER, TN",57.19%,36.32%,570
,"ZAVALA, TX",62.22%,28.89%,45
,"CLARK, OH",55.57%,32.39%,9745
,"HAYWOOD, TN",59.03%,36.34%,432
,"MORRIS, TX",55.27%,21.52%,237
,"NEWPORT NEWS CITY, VA",50.62%,29.61%,15611
,"FAIRFIELD, SC",52.19%,23.08%,1577
,"CHEROKEE, SC",57.42%,29.11%,4582
,"KNOX, OH",49.78%,27.90%,1613
,"FULTON, PA",49.22%,24.53%,644
,"CARROLL, VA",50.53%,17.89%,190
,"CLEARFIELD, PA",44.17%,23.31%,163
,"DIMMIT, TX",70.83%,-,24
,"WILLIAMS, OH",56.29%,28.93%,2741
,"DEFIANCE, OH",57.79%,32.48%,2786
,"LE FLORE, OK",52.95%,18.68%,1033
,"MCINTOSH, OK",54.93%,23.28%,670
,"WESTMORELAND, PA",46.80%,21.85%,10114
,"HURON, OH",53.15%,32.80%,2143
,"CLINTON, OH",59.74%,36.15%,2382
,"HALIFAX, VA",55.94%,30.43%,1995
,"BLEDSOE, TN",60.18%,29.75%,437
,"VAN ZANDT, TX",53.38%,20.83%,1551
,"CAROLINE, VA",52.70%,20.87%,647
,"CRAWFORD, PA",52.60%,23.48%,886
,"FALLS, TX",64.53%,40.20%,592
,"CREEK, OK",56.59%,26.42%,3407
,"DANVILLE CITY, VA",54.39%,22.33%,524
,"SMYTH, VA",54.38%,17.77%,1964
,"MOORE, TN",-,-,10 or fewer
,"SCHUYLKILL, PA",51.82%,28.84%,10238
,"KERSHAW, SC",51.02%,22.63%,5263
,"WYANDOT, OH",56.29%,26.97%,1272
,"SEQUOYAH, OK",54.03%,20.66%,968
,"CAMP, TX",58.48%,20.24%,578
,"MARION, OH",57.10%,33.77%,5322
,"HENRY, VA",53.82%,23.80%,353
,"LEE, TX",53.64%,25.66%,343
,"CHESAPEAKE CITY, VA",49.14%,24.86%,11466
,"KAUFMAN, TX",54.17%,27.06%,10696
,"CAMBRIA, PA",50.19%,25.36%,6290
,"HENRY, TN",57.75%,36.47%,658
,"GALAX CITY, VA",47.95%,20.55%,73
,"HUNTINGDON, PA",46.78%,22.75%,233
,"INDIANA, PA",46.64%,19.10%,759
,"FRANKLIN, PA",50.64%,27.20%,10753
,"HAWKINS, TN",57.79%,17.91%,2798
,"NORTHAMPTON, VA",45.00%,21.25%,480
,"LAKE, OR",45.14%,26.29%,175
,"HARDEMAN, TN",56.75%,25.78%,733
,"NEWBERRY, SC",49.88%,24.31%,1275
,"UNION, OH",48.55%,26.93%,3145
,"PERRY, PA",47.81%,22.04%,2123
,"ALLENDALE, SC",54.17%,16.15%,192
,"GILES, VA",50.52%,15.46%,97
,"ADAMS, OH",57.07%,30.76%,1011
,"KING WILLIAM, VA",54.40%,25.30%,1000
,"GREENE, PA",57.28%,30.34%,1615
,"JEFFERSON, PA",42.31%,11.54%,104
,"CONCHO, TX",58.42%,24.75%,101
,"BELMONT, OH",55.13%,29.12%,4083
,"LAWRENCE, PA",51.69%,25.04%,1422
,"CRAIG, OK",55.06%,18.06%,692
,"EDWARDS, TX",-,-,13
,"STONEWALL, TX",-,-,10 or fewer
,"DYER, TN",57.09%,35.10%,1792
,"CADDO, OK",60.70%,20.52%,229
,"OTTAWA, OH",52.03%,32.48%,1678
,"MCCORMICK, SC",56.50%,28.40%,331
,"NOWATA, OK",52.50%,16.50%,200
,"SCURRY, TX",47.73%,29.55%,44
,"FAYETTE, PA",53.65%,28.38%,7139
,"LOUISA, VA",51.89%,25.97%,1983
,"GALLIA, OH",50.16%,30.42%,309
,"EMPORIA CITY, VA",54.22%,27.71%,83
,"CARROLL, TN",59.05%,33.00%,1585
,"WOOD, TX",54.64%,19.23%,1217
,"LAKE, SD",48.68%,20.57%,530
,"LICKING, OH",51.12%,28.85%,12102
,"COOS, OR",50.29%,30.11%,4142
,"FRANKLIN, OH",44.72%,24.91%,133875
,"UPSHUR, TX",53.44%,21.43%,378
,"DELAWARE, OK",50.55%,25.09%,271
,"LEE, VA",53.65%,18.59%,1081
,"VAN WERT, OH",51.75%,28.60%,1084
,"EDGEFIELD, SC",52.28%,19.86%,876
,"SALUDA, SC",50.36%,28.73%,832
,"HENRY, OH",54.04%,28.17%,1473
,"HENDERSON, TX",54.74%,18.07%,3166
,"ROGERS, OK",52.81%,22.69%,4336
,"OSAGE, OK",56.98%,26.74%,516
,"ALLEN, OH",50.89%,23.42%,6738
,"SHENANDOAH, VA",54.73%,28.66%,3214
,"PATRICK, VA",49.31%,25.00%,144
,"BURLESON, TX",53.88%,25.61%,902
,"GLOUCESTER, VA",49.15%,28.50%,3060
,"GIBSON, TN",55.68%,30.41%,1753
,"WHARTON, TX",57.33%,26.14%,1071
,"PAULDING, OH",56.54%,29.22%,948
,"AUGLAIZE, OH",50.33%,24.34%,1512
,"CLARION, PA",42.31%,16.03%,156
,"DARKE, OH",55.37%,21.56%,2458
,"CORYELL, TX",57.07%,30.24%,3690
,"ATASCOSA, TX",57.97%,36.85%,483
,"WISE, VA",54.89%,23.60%,2678
,"MADISON, VA",54.13%,31.27%,630
,"SARGENT, ND",54.80%,39.01%,323
,"BURKE, ND",52.70%,22.97%,74
,"LYNCHBURG CITY, VA",47.29%,10.42%,1603
,"MALHEUR, OR",55.79%,27.45%,2893
,"WAGONER, OK",52.83%,25.98%,3988
,"PANOLA, TX",54.89%,15.48%,1053
,"NAVARRO, TX",58.46%,29.39%,922
,"WASHINGTON, VA",52.96%,20.44%,3180
,"MERCER, PA",48.64%,19.95%,1694
,"BEDFORD, PA",46.06%,18.04%,571
,"CROCKETT, TN",58.28%,35.01%,477
,"SUMTER, SC",48.21%,24.36%,5853
,"COLUMBIA, PA",40.62%,21.23%,325
,"FLUVANNA, VA",48.72%,26.84%,1878
,"JOHNSON, TN",55.49%,21.06%,793
,"SEQUATCHIE, TN",54.06%,18.64%,751
,"CLERMONT, OH",52.97%,28.71%,16529
,"SCOTT, VA",58.69%,21.44%,961
,"ADAMS, PA",46.69%,24.95%,8004
,"MONROE, PA",49.64%,29.81%,13510
,"DELTA, TX",42.11%,-,38
,"GRAYSON, VA",49.56%,17.70%,113
,"MAYES, OK",52.75%,23.85%,2256
,"LATIMER, OK",49.27%,12.41%,274
,"RICHMOND, VA",47.46%,19.02%,552
,"ROBERTSON, TX",56.64%,32.00%,625
,"MARION, TX",73.68%,-,19
,"MADISON, TN",57.03%,34.86%,4315
,"PUTNAM, OH",49.91%,18.52%,1701
,"HOPKINS, TX",51.38%,22.76%,290
,"TOM GREEN, TX",57.22%,27.81%,11036
,"FULTON, OH",51.37%,27.34%,2597
,"GREENE, VA",51.06%,30.79%,1416
,"JEFFERSON, OH",51.50%,24.31%,1633
,"COKE, TX",60.33%,26.63%,184
,"COCKE, TN",55.09%,18.56%,167
,"MCMINN, TN",55.97%,23.21%,293
,"KIDDER, ND",38.66%,29.41%,119
,"RANSOM, ND",56.73%,37.50%,416
,"OKFUSKEE, OK",54.69%,34.38%,320
,"LEWIS, TN",57.89%,-,38
,"ELLIS, TX",54.31%,29.58%,11825
,"BRISTOL CITY, VA",53.60%,18.30%,847
,"SHELBY, TX",60.00%,19.38%,160
,"MONTGOMERY, OH",52.12%,28.95%,45490
,"LAURENS, SC",50.85%,31.36%,4480
,"COLLETON, SC",51.75%,20.68%,856
,"GRANT, ND",47.11%,29.75%,121
,"ROCKINGHAM, VA",50.05%,26.41%,4783
,"MCKEAN, PA",42.86%,18.57%,140
,"HAMPTON, SC",52.50%,25.71%,280
,"TIPTON, TN",56.88%,28.28%,2528
,"BENTON, TN",57.27%,36.43%,667
,"LUCAS, OH",52.04%,30.39%,36175
,"HOWARD, TX",54.31%,30.60%,232
,"DORCHESTER, SC",49.35%,21.36%,7723
,"BUTLER, OH",53.47%,30.11%,29116
,"STEELE, ND",45.77%,29.58%,142
,"HUNT, TX",55.78%,29.16%,2942
,"RED RIVER, TX",63.64%,-,33
,"RHEA, TN",57.64%,21.49%,484
,"OTTAWA, OK",48.98%,19.18%,245
,"NORTHUMBERLAND, VA",53.15%,21.22%,523
,"LAMOURE, ND",49.48%,31.49%,289
,"PIKE, PA",47.91%,30.03%,1532
,"GRUNDY, TN",49.61%,19.69%,127
,"TUSCARAWAS, OH",48.10%,27.42%,5044
,"ABBEVILLE, SC",51.47%,25.05%,1465
,"HORRY, SC",45.99%,20.54%,8224
,"WALSH, ND",50.37%,20.73%,820
,"ANDERSON, TX",58.57%,21.61%,671
,"POTTER, PA",43.48%,21.74%,184
,"PORTAGE, OH",47.66%,28.19%,9472
,"ASHTABULA, OH",52.10%,33.76%,5086
,"MCCURTAIN, OK",32.39%,12.68%,142
,"MIAMI, OH",48.90%,24.10%,7664
,"BEAVER, PA",48.58%,21.11%,3983
,"MOUNTRAIL, ND",51.86%,28.46%,376
,"BRADLEY, TN",57.56%,25.17%,2455
,"BELL, TX",54.45%,29.59%,28949
,"KINNEY, TX",-,-,10 or fewer
,"HALL, TX",-,-,13
,"HAMBLEN, TN",57.69%,22.31%,260
,"MERCER, ND",51.12%,25.47%,581
,"WAYNE, PA",41.31%,22.96%,823
,"TITUS, TX",55.33%,19.78%,450
,"FAYETTE, TN",52.13%,20.85%,1362
,"JUNIATA, PA",44.04%,22.74%,277
,"MORROW, OR",50.06%,21.05%,841
,"HUTCHINSON, TX",47.52%,12.38%,202
,"HARDIN, TN",50.17%,27.57%,301
,"LINCOLN, OK",56.21%,24.09%,523
,"HILL, TX",56.49%,29.04%,947
,"OLIVER, ND",54.67%,44.00%,75
,"KNOX, TX",-,-,10 or fewer
,"COTTLE, TX",-,-,10 or fewer
,"MARTINSVILLE CITY, VA",48.00%,20.00%,175
,"BARNES, ND",48.45%,37.08%,871
,"CULPEPER, VA",52.06%,24.15%,3221
,"SUMMIT, OH",46.98%,27.82%,32899
,"SPARTANBURG, SC",52.45%,28.68%,31154
,"ORANGE, VA",53.86%,30.41%,2111
,"POLK, TN",53.45%,21.82%,275
,"ERIE, PA",48.35%,21.15%,10581
,"RUNNELS, TX",52.01%,24.12%,398
,"STUTSMAN, ND",46.94%,35.44%,1958
,"CASS, TX",52.41%,18.07%,166
,"MCPHERSON, SD",48.53%,32.35%,68
,"GREENE, OH",52.05%,29.44%,13059
,"CROCKETT, TX",59.12%,25.41%,181
,"BRADFORD, PA",50.37%,24.80%,4677
,"CAVALIER, ND",45.99%,20.07%,274
,"JEFFERSON, OR",51.20%,28.12%,2084
,"WASHINGTON, TX",54.21%,27.88%,2256
,"GRIMES, TX",54.27%,27.79%,1382
,"LORAIN, OH",51.92%,33.52%,22625
,"GRAY, TX",48.32%,8.72%,149
,"MIDDLESEX, VA",50.64%,30.10%,628
,"CHESTERFIELD, VA",48.59%,21.39%,15343
,"MARTIN, TX",-,-,16
,"JACKSON, TN",-,-,10 or fewer
,"MANASSAS CITY, VA",49.35%,25.41%,2377
,"MATHEWS, VA",48.36%,23.91%,548
,"HYDE, SD",-,-,10 or fewer
,"SUTTON, TX",53.57%,20.54%,112
,"NEW KENT, VA",46.18%,21.16%,1243
,"SMITH, TX",52.93%,24.10%,7499
,"NORTON CITY, VA",51.85%,24.22%,351
,"GREENWOOD, SC",49.80%,25.83%,6048
,"SAN SABA, TX",50.00%,25.61%,164
,"NORTHAMPTON, PA",46.71%,28.75%,29869
,"RADFORD, VA",37.38%,-,107
,"LAMAR, TX",44.72%,20.50%,161
,"RICHLAND, SC",46.60%,23.30%,26127
,"HASKELL, OK",51.69%,15.12%,443
,"TIOGA, PA",49.11%,21.02%,1694
,"WYOMING, PA",46.64%,18.42%,581
,"SULLIVAN, TN",52.14%,17.81%,8518
,"CARTER, TN",53.27%,18.96%,2553
,"BEDFORD, VA",42.19%,8.85%,723
,"SUSQUEHANNA, PA",46.00%,18.12%,1087
,"PICKENS, SC",50.70%,29.58%,10336
,"PEMBINA, ND",43.58%,17.92%,452
,"MCMULLEN, TX",-,-,10 or fewer
,"FANNIN, TX",50.59%,23.37%,338
,"GRIGGS, ND",53.94%,32.73%,165
,"BEXAR, TX",49.00%,36.98%,46041
,"MEIGS, TN",53.61%,23.49%,166
,"STARK, OH",45.37%,24.65%,14367
,"MOORE, TX",56.72%,10.45%,201
,"TULSA, OK",49.29%,23.09%,41780
,"MARION, OR",47.62%,23.08%,24477
,"SWISHER, TX",51.16%,-,43
,"HOCKLEY, TX",50.00%,-,38
,"GREENE, TN",58.65%,21.80%,3628
,"POWHATAN, VA",48.90%,20.10%,1000
,"WILSON, TX",47.04%,29.27%,287
,"WARREN, VA",51.01%,28.06%,2666
,"TILLMAN, OK",45.24%,-,42
,"FRIO, TX",40.00%,25.26%,95
,"NOBLE, OK",48.28%,-,58
,"WAYNE, TN",-,-,16
,"WOOD, OH",49.98%,26.92%,8041
,"UMATILLA, OR",50.19%,18.78%,3403
,"RICHLAND, ND",46.29%,31.90%,1508
,"GRANT, OR",45.45%,15.15%,165
,"CLAIBORNE, TN",53.75%,26.25%,80
,"UPTON, TX",60.00%,-,30
,"RUSK, TX",54.62%,17.70%,1514
,"KAY, OK",46.51%,21.40%,215
,"POTTER, TX",52.08%,11.40%,2333
,"MENARD, TX",62.96%,29.63%,54
,"ATHENS, OH",47.31%,26.26%,3462
,"MERCER, OH",43.44%,27.43%,587
,"WASHINGTON, OK",51.14%,17.99%,1095
,"TRINITY, TX",60.61%,31.82%,132
,"DONLEY, TX",44.83%,-,29
,"WILLIAMS, ND",52.96%,21.16%,1928
,"SHERMAN, TX",-,-,14
,"SHELBY, TN",48.60%,21.01%,38094
,"AUGUSTA, VA",51.51%,26.04%,2512
,"MCLENNAN, TX",53.58%,31.02%,13222
,"PITTSBURG, OK",48.46%,23.46%,976
,"SCHLEICHER, TX",59.34%,20.88%,91
,"PAYNE, OK",48.18%,16.31%,1073
,"HALE, TX",47.92%,-,48
,"SHELBY, OH",47.48%,24.60%,1447
,"UVALDE, TX",54.24%,26.27%,118
,"CHOCTAW, OK",47.17%,-,53
,"SEMINOLE, OK",45.31%,23.44%,128
,"DIVIDE, ND",58.76%,18.56%,97
,"CAMERON, PA",-,-,10 or fewer
,"STEPHENS, OK",50.54%,23.91%,184
,"OCONEE, SC",49.19%,27.40%,4153
,"CROOK, OR",47.37%,26.41%,2204
,"GRAINGER, TN",45.45%,18.18%,66
,"LANCASTER, VA",54.33%,22.74%,554
,"MITCHELL, TX",37.78%,-,45
,"CARSON, TX",59.38%,-,96
,"LIPSCOMB, TX",-,-,10 or fewer
,"JOHNSON, TX",56.92%,26.24%,10961
,"OCHILTREE, TX",52.50%,-,40
,"SHERIDAN, ND",46.15%,33.33%,39
,"ANDERSON, SC",51.19%,26.33%,16034
,"REAGAN, TX",63.70%,26.67%,135
,"HANCOCK, OH",51.26%,23.57%,1752
,"TOWNER, ND",41.09%,18.60%,129
,"MCKENZIE, ND",53.65%,29.90%,1465
,"POQUOSON CITY, VA",45.53%,26.82%,727
,"KIMBLE, TX",52.00%,-,25
,"UNICOI, TN",55.86%,17.71%,768
,"ROCKWALL, TX",47.30%,24.90%,6382
,"COAL, OK",60.00%,-,25
,"KING, TX",-,-,10 or fewer
,"TERRELL, TX",-,-,10 or fewer
,"DAY, SD",49.15%,25.26%,293
,"MASON, TX",53.33%,-,45
,"PECOS, TX",53.49%,25.58%,43
,"GRAYSON, TX",47.47%,21.82%,1462
,"CUMBERLAND, PA",43.89%,20.31%,16321
,"FRANKLIN, TX",48.15%,18.52%,108
,"DALLAS, TX",46.74%,26.33%,134015
,"PUSHMATAHA, OK",46.03%,25.40%,63
,"HAMILTON, TN",46.83%,19.19%,14880
,"POLK, OR",47.08%,23.89%,4802
,"NELSON, ND",47.85%,32.54%,209
,"IRION, TX",55.17%,27.59%,87
,"HARDEMAN, TX",-,-,10 or fewer
,"GREGG, TX",51.53%,17.83%,819
,"BLAIR, PA",43.89%,18.38%,1039
,"MEDINA, TX",53.94%,32.76%,406
,"ROLETTE, ND",47.54%,26.85%,406
,"BERKELEY, SC",47.81%,20.18%,16759
,"LA SALLE, TX",-,-,14
,"DICKENS, TX",-,-,10 or fewer
,"WASHINGTON, PA",46.09%,19.95%,6958
,"PHILADELPHIA, PA",38.84%,20.88%,136841
,"YORK, PA",44.32%,24.42%,41867
,"ERIE, OH",46.40%,31.29%,2304
,"LIMESTONE, TX",51.44%,30.13%,521
,"GALVESTON, TX",50.86%,32.17%,21253
,"DEAF SMITH, TX",55.48%,14.19%,155
,"CHEROKEE, TX",55.44%,21.37%,1488
,"ELK, PA",34.29%,-,70
,"YOAKUM, TX",-,-,10 or fewer
,"PRINCE WILLIAM, VA",46.84%,22.05%,20365
,"HOUSTON, TX",46.81%,22.70%,141
,"GRANT, OK",-,-,11
,"MCLEAN, ND",48.24%,30.62%,454
,"HUGHES, OK",44.36%,22.56%,133
,"LAKE, OH",46.89%,30.37%,15723
,"FREESTONE, TX",54.10%,32.38%,244
,"DALLAM, TX",63.24%,-,68
,"HARMON, OK",-,-,11
,"DAUPHIN, PA",42.38%,20.65%,17854
,"MILLS, TX",48.72%,-,39
,"WHEELER, OR",39.06%,18.75%,64
,"VIRGINIA BEACH CITY, VA",44.65%,22.45%,24764
,"HARNEY, OR",48.07%,18.13%,491
,"LINCOLN, OR",43.22%,17.71%,3033
,"HARTLEY, TX",44.00%,-,25
,"OVERTON, TN",-,-,18
,"MATAGORDA, TX",53.10%,28.69%,467
,"ADAIR, OK",49.60%,22.40%,125
,"LACKAWANNA, PA",39.08%,20.30%,4542
,"LOVE, OK",55.56%,31.11%,45
,"LOGAN, ND",45.12%,30.49%,82
,"BERKS, PA",45.38%,24.20%,24335
,"LEBANON, PA",44.93%,22.40%,9826
,"MCHENRY, ND",46.02%,20.45%,176
,"HAMILTON, OH",45.63%,25.49%,83665
,"GILLIAM, OR",52.17%,-,46
,"WOODS, OK",68.42%,-,19
,"HANOVER, VA",44.01%,20.33%,3895
,"LYNN, TX",-,-,18
,"SULLIVAN, PA",47.27%,20.00%,110
,"WARREN, OH",48.88%,26.59%,16134
,"MORTON, ND",43.18%,31.95%,3458
,"PIERCE, ND",45.66%,20.09%,219
,"DICKEY, ND",51.19%,39.32%,295
,"STAFFORD, VA",46.39%,24.60%,1951
,"NELSON, VA",47.22%,25.10%,773
,"MARSHALL, OK",41.67%,-,36
,"STERLING, TX",46.15%,-,65
,"LANCASTER, SC",50.22%,22.98%,4992
,"LEHIGH, PA",45.93%,30.88%,35743
,"CAMPBELL, TN",37.08%,-,89
,"LUZERNE, PA",44.80%,26.55%,7920
,"PERRY, TN",59.26%,-,27
,"ALLEGHENY, PA",40.26%,17.66%,51273
,"JEFFERSON, TN",47.62%,11.43%,105
,"LINN, OR",44.36%,21.60%,11422
,"POTTAWATOMIE, OK",50.18%,23.35%,544
,"BOSQUE, TX",55.31%,28.07%,367
,"BRYAN, OK",48.34%,15.89%,151
,"BUTLER, PA",42.87%,19.44%,5962
,"JASPER, SC",47.44%,19.53%,215
,"FREDERICK, VA",47.91%,23.84%,6379
,"BUCKS, PA",42.16%,24.73%,27874
,"MINER, SD",54.29%,22.86%,70
,"HANCOCK, TN",55.60%,12.07%,232
,"MIFFLIN, PA",36.54%,18.27%,104
,"BRAZORIA, TX",53.43%,33.49%,17568
