Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2024,,,
,"KOOCHICHING, MN",2.00%,3.00%,900
,"STONE, MS",3.73%,6.76%,858
,"LYON, KY",3.11%,5.37%,354
,"MEADE, KY",3.60%,5.16%,1667
,"CHATHAM, NC",2.79%,4.34%,4053
,"DEKALB, MO",-,2.65%,415
,"MASON, MI",2.32%,3.18%,2326
,"PERQUIMANS, NC",1.49%,3.10%,807
,"CASS, MI",2.77%,3.83%,2530
,"BERRIEN, MI",2.59%,3.79%,12793
,"LEFLORE, MS",3.96%,6.06%,908
,"SIMPSON, MS",3.57%,5.36%,896
,"FARIBAULT, MN",3.52%,3.96%,681
,"MUSSELSHELL, MT",-,-,110
,"BENTON, MO",-,-,65
,"KENT, MD",3.13%,5.34%,992
,"CALHOUN, MS",3.19%,4.65%,753
,"TREASURE, MT",-,-,10 or fewer
,"MONTGOMERY, NY",4.19%,5.09%,1218
,"BUTLER, MO",2.51%,4.18%,2274
,"CAMPBELL, KY",2.25%,3.31%,10037
,"TRAVERSE, MN",-,-,295
,"AMITE, MS",5.07%,6.87%,335
,"BELL, KY",4.18%,8.05%,646
,"ONTARIO, NY",2.08%,3.22%,9155
,"MONROE, MS",2.25%,4.37%,2266
,"EUREKA, NV",-,-,26
,"CAPE MAY, NJ",2.30%,3.24%,1823
,"NORMAN, MN",3.33%,4.63%,540
,"JASPER, MS",3.73%,6.72%,536
,"MONTGOMERY, NC",-,7.34%,259
,"CAMDEN, NC",2.52%,4.15%,675
,"HUMPHREYS, MS",-,4.66%,236
,"HARRISON, MO",-,-,164
,"LOWNDES, MS",2.88%,5.40%,3888
,"SMITH, MS",3.32%,5.09%,452
,"HOLT, MO",-,-,279
,"BRANCH, MI",2.31%,4.03%,2903
,"CAMDEN, NJ",2.41%,3.72%,44508
,"LENAWEE, MI",2.10%,3.53%,7109
,"MECOSTA, MI",2.55%,3.44%,3406
,"TRIMBLE, KY",2.77%,4.89%,470
,"LAMAR, MS",2.84%,3.63%,4189
,"STEUBEN, NY",2.32%,3.64%,7769
,"NICHOLAS, KY",-,6.94%,173
,"JACKSON, MO",2.26%,3.44%,32151
,"GRENADA, MS",3.14%,5.04%,1369
,"LEE, KY",-,6.07%,247
,"JEFFERSON, KY",2.67%,3.92%,74021
,"LIVINGSTON, KY",-,2.39%,586
,"THURSTON, NE",8.61%,10.60%,151
,"LAUDERDALE, MS",2.96%,5.05%,4768
,"TIOGA, NY",2.21%,3.41%,3755
,"COTTONWOOD, MN",2.94%,3.70%,783
,"WINSTON, MS",4.19%,6.51%,430
,"MAHNOMEN, MN",4.08%,4.85%,392
,"WALDO, ME",2.15%,3.94%,2183
,"GAGE, NE",2.88%,4.20%,1739
,"KEWEENAW, MI",-,-,10 or fewer
,"YORK, ME",2.00%,3.11%,12107
,"SAINT MARTIN, LA",2.33%,4.48%,2835
,"MADISON, MO",-,-,157
,"VERNON, MO",-,-,75
,"PENOBSCOT, ME",2.33%,3.43%,4631
,"MUSKEGON, MI",2.21%,3.51%,17892
,"MILLE LACS, MN",2.46%,3.36%,1665
,"SAINT JAMES, LA",3.45%,6.39%,783
,"COAHOMA, MS",4.20%,8.40%,262
,"BRECKINRIDGE, KY",2.90%,5.41%,758
,"BUCHANAN, MO",2.19%,3.95%,7043
,"CARROLL, MO",-,-,133
,"JONES, MS",2.68%,4.77%,2577
,"CUMBERLAND, NC",2.73%,5.05%,20345
,"FORREST, MS",2.77%,3.84%,9389
,"RICHMOND, NC",4.88%,6.98%,430
,"WILKIN, MN",2.82%,3.70%,567
,"KNOX, ME",2.14%,3.35%,3078
,"VAN BUREN, MI",2.51%,3.29%,6500
,"HARFORD, MD",2.27%,3.91%,11845
,"PONTOTOC, MS",2.05%,4.04%,1907
,"MONROE, MI",1.69%,3.68%,11510
,"ITAWAMBA, MS",2.39%,4.18%,1673
,"CASS, MN",3.10%,4.35%,1839
,"DORCHESTER, MD",2.68%,4.48%,2391
,"WAYNE, MS",3.60%,6.29%,445
,"NOBLES, MN",2.66%,3.70%,1730
,"NODAWAY, MO",1.71%,2.78%,1401
,"ISSAQUENA, MS",-,-,10 or fewer
,"SHARKEY, MS",-,-,51
,"ROBERTSON, KY",-,-,40
,"KITTSON, MN",-,3.35%,388
,"DUNKLIN, MO",4.19%,8.71%,620
,"ONEIDA, NY",1.94%,4.04%,11695
,"NEWAYGO, MI",2.11%,2.91%,4224
,"BURLINGTON, NJ",2.03%,3.09%,32551
,"CALHOUN, MI",2.48%,3.66%,9894
,"HENRY, MO",-,8.46%,130
,"HOKE, NC",2.21%,4.26%,2303
,"GRANT, MN",2.99%,4.08%,368
,"GLOUCESTER, NJ",2.09%,3.12%,17350
,"LINCOLN, KY",4.84%,7.86%,496
,"TISHOMINGO, MS",2.62%,4.77%,1258
,"WARREN, NJ",2.21%,3.47%,4839
,"WABASHA, MN",-,-,185
,"RENSSELAER, NY",2.27%,3.99%,11449
,"PETTIS, MO",-,-,134
,"HENRY, KY",2.28%,4.37%,1580
,"CASS, NE",2.31%,3.37%,1126
,"RICHLAND, MT",2.87%,3.72%,942
,"JACKSON, KY",2.61%,6.68%,614
,"LUNA, NM",-,-,10 or fewer
,"GARRARD, KY",2.27%,5.29%,927
,"WOLFE, KY",-,-,107
,"LANDER, NV",-,-,70
,"CASS, MO",2.15%,3.88%,3535
,"KNOTT, KY",-,6.86%,408
,"QUEEN ANNES, MD",1.36%,2.86%,2272
,"SHERMAN, NE",-,-,40
,"MASON, KY",4.67%,9.03%,321
,"REDWOOD, MN",2.52%,3.58%,951
,"MADISON, KY",2.69%,4.70%,8248
,"SHELBY, KY",3.22%,4.30%,3908
,"STANLY, NC",2.07%,3.35%,1403
,"ANDREW, MO",1.72%,2.92%,1166
,"HUBBARD, MN",2.75%,3.60%,1418
,"CALDWELL, KY",2.54%,3.71%,512
,"CALDWELL, MO",-,-,241
,"JOHNSON, MO",2.39%,3.59%,753
,"MINERAL, NV",-,-,79
,"SUNFLOWER, MS",7.12%,9.36%,267
,"LINCOLN, ME",2.00%,2.78%,2446
,"SAINT LAWRENCE, NY",2.48%,4.35%,7009
,"MENIFEE, KY",-,-,127
,"ROSCOMMON, MI",-,-,90
,"JEFFERSON, MS",-,-,103
,"STEVENS, MN",4.65%,5.04%,258
,"LINN, MO",-,-,263
,"PITT, NC",3.28%,5.81%,11645
,"SUFFOLK, MA",1.81%,2.65%,64442
,"LEE, NC",4.07%,6.51%,2457
,"MONTCALM, MI",2.33%,3.40%,5586
,"DUPLIN, NC",2.33%,4.82%,3217
,"HENDERSON, NC",1.71%,2.85%,6948
,"YALOBUSHA, MS",2.76%,3.98%,653
,"GLADWIN, MI",-,-,60
,"SAINT HELENA, LA",-,7.33%,341
,"SALINE, NE",2.16%,3.63%,881
,"FLOYD, KY",2.44%,5.69%,1598
,"PASSAIC, NJ",2.10%,4.65%,8082
,"OGEMAW, MI",-,-,51
,"SAINT CLAIR, MO",-,-,43
,"TALLAHATCHIE, MS",-,4.92%,264
,"MADISON, MS",2.44%,3.74%,6524
,"KANDIYOHI, MN",3.36%,4.40%,3866
,"HARLAN, KY",3.53%,7.65%,340
,"STILLWATER, MT",-,-,194
,"ASCENSION, LA",2.63%,3.94%,11710
,"CARTER, MO",-,-,259
,"OTTER TAIL, MN",2.29%,2.96%,4287
,"CEDAR, NE",-,-,293
,"CARSON CITY, NV",2.76%,4.02%,1917
,"CHESHIRE, NH",2.04%,2.96%,5244
,"WOODFORD, KY",2.55%,4.41%,1021
,"CHISAGO, MN",2.34%,2.87%,3243
,"RAMSEY, MN",2.94%,4.08%,22099
,"CLAY, MO",2.42%,3.82%,9247
,"EAST FELICIANA, LA",1.90%,4.19%,1051
,"TRANSYLVANIA, NC",1.80%,3.06%,1504
,"SOMERSET, ME",3.07%,5.12%,684
,"ANDROSCOGGIN, ME",2.68%,3.78%,7427
,"SIOUX, NE",-,-,10 or fewer
,"ESSEX, MA",2.53%,3.63%,23158
,"MURRAY, MN",-,2.71%,443
,"LEE, MS",2.44%,3.77%,7166
,"KNOX, NE",-,-,155
,"SAGADAHOC, ME",1.79%,3.25%,2184
,"MCCRACKEN, KY",2.48%,3.79%,6220
,"BECKER, MN",2.88%,3.80%,2920
,"AVERY, NC",1.99%,3.32%,903
,"OKTIBBEHA, MS",1.72%,2.97%,1280
,"SALEM, NJ",2.90%,4.41%,2587
,"HOWARD, NE",-,-,167
,"ANTELOPE, NE",-,-,205
,"PENDER, NC",1.83%,3.58%,2793
,"LEWIS, NY",5.47%,7.46%,201
,"STODDARD, MO",2.02%,4.44%,1238
,"CHEROKEE, NC",2.03%,4.45%,1033
,"MADISON, NY",2.18%,3.79%,1793
,"ASSUMPTION, LA",2.78%,4.99%,1042
,"SCOTT, MO",3.16%,4.86%,2058
,"IBERIA, LA",2.48%,5.11%,1858
,"KIMBALL, NE",-,-,76
,"NORFOLK, MA",2.14%,3.00%,16788
,"LINCOLN, NC",2.53%,3.77%,2016
,"CORTLAND, NY",1.65%,3.12%,2789
,"TATE, MS",2.52%,3.85%,675
,"LYON, NV",2.14%,3.00%,3229
,"SENECA, NY",3.22%,5.83%,1459
,"CALLAWAY, MO",-,-,49
,"TODD, MN",2.55%,3.44%,1687
,"HICKMAN, KY",-,-,151
,"DURHAM, NC",2.14%,3.33%,39586
,"GUILFORD, NC",2.39%,4.30%,37670
,"BUFFALO, NE",1.66%,3.31%,1329
,"CHEYENNE, NE",2.26%,3.25%,707
,"DESOTO, MS",3.35%,5.43%,7274
,"CABARRUS, NC",2.59%,3.53%,7286
,"ATTALA, MS",2.59%,4.76%,925
,"FILLMORE, NE",-,-,151
,"IONIA, MI",2.45%,3.62%,4368
,"SAINT LOUIS, MN",2.11%,3.10%,16099
,"CURRITUCK, NC",1.74%,3.14%,1782
,"JACKSON, MN",2.75%,4.05%,618
,"ALLEGHANY, NC",-,-,98
,"FURNAS, NE",-,-,65
,"WEBSTER, NE",-,-,212
,"OLDHAM, KY",1.75%,2.81%,4170
,"EAST BATON ROUGE, LA",2.28%,3.88%,36780
,"RICHARDSON, NE",-,-,114
,"ANOKA, MN",2.40%,3.62%,14181
,"TALBOT, MD",1.95%,3.69%,2003
,"PENNINGTON, MN",2.23%,4.10%,1438
,"FRANKLIN, MS",-,-,136
,"BURKE, NC",2.59%,4.62%,5170
,"ISANTI, MN",2.51%,3.14%,1434
,"WARREN, MS",3.18%,4.78%,1068
,"MIDDLESEX, NJ",2.24%,3.83%,19730
,"CARROLL, KY",2.46%,3.55%,732
,"MADISON, NE",2.01%,3.86%,2333
,"CLEARWATER, MN",1.99%,3.06%,752
,"ADAMS, NE",2.82%,4.34%,2376
,"YELLOWSTONE, MT",2.11%,2.94%,6775
,"SAINTE GENEVIEVE, MO",-,-,70
,"LINCOLN, MS",3.63%,5.25%,743
,"FILLMORE, MN",-,2.99%,368
,"GREENE, MS",2.69%,4.16%,409
,"MARION, KY",6.37%,7.77%,502
,"CLAIBORNE, MS",-,6.59%,182
,"POLK, NC",1.98%,2.74%,656
,"ALBANY, NY",2.27%,4.00%,21849
,"WASHINGTON, MS",5.21%,8.93%,403
,"BALLARD, KY",-,3.71%,458
,"PEMISCOT, MO",4.40%,8.13%,455
,"SARPY, NE",2.18%,3.59%,9273
,"BROOME, NY",2.05%,3.41%,17385
,"YANCEY, NC",-,-,184
,"MIDDLESEX, MA",1.74%,2.57%,88110
,"HUDSON, NJ",1.66%,3.08%,30313
,"WYOMING, NY",1.84%,3.24%,1851
,"CROW WING, MN",1.81%,2.60%,4812
,"MONTGOMERY, KY",2.79%,6.04%,646
,"CLARE, MI",-,-,201
,"ROCK, MN",2.36%,2.86%,804
,"GRAYSON, KY",3.28%,6.67%,854
,"MONTGOMERY, MO",-,-,10 or fewer
,"ANNE ARUNDEL, MD",1.90%,3.61%,20245
,"JEFFERSON, LA",1.70%,3.04%,22605
,"LIVINGSTON, LA",2.14%,3.92%,13380
,"PANOLA, MS",2.50%,4.39%,1161
,"GOSPER, NE",-,-,30
,"GOGEBIC, MI",-,-,203
,"COLFAX, NE",-,-,115
,"WAYNE, MI",1.96%,3.80%,107689
,"CARBON, MT",-,-,180
,"LEWIS, KY",-,-,101
,"DODGE, MN",-,-,41
,"SOMERSET, NJ",1.88%,3.31%,9193
,"LAFOURCHE, LA",1.96%,4.45%,3167
,"YATES, NY",2.34%,4.02%,1195
,"TRIGG, KY",-,-,153
,"POWELL, MT",-,-,106
,"DIXON, NE",-,-,313
,"HOUSTON, MN",1.31%,1.40%,1071
,"FAYETTE, KY",2.51%,3.98%,26561
,"BENTON, MN",2.46%,3.63%,3744
,"PERRY, KY",-,6.19%,420
,"DOUGLAS, NE",2.85%,4.26%,24485
,"MONTMORENCY, MI",-,-,29
,"BOYLE, KY",3.95%,5.26%,684
,"SILVER BOW, MT",1.98%,3.59%,2675
,"BREATHITT, KY",-,7.53%,239
,"DAKOTA, MN",2.21%,3.43%,15317
,"CLAY, NE",-,4.03%,372
,"BOLLINGER, MO",2.10%,5.24%,572
,"PINE, MN",1.81%,3.41%,997
,"PLYMOUTH, MA",2.03%,3.39%,14454
,"HUMBOLDT, NV",-,-,242
,"MORGAN, KY",-,-,184
,"MORGAN, MO",-,-,21
,"VALENCIA, NM",2.99%,5.79%,1036
,"SWIFT, MN",-,2.75%,582
,"MENOMINEE, MI",1.53%,2.94%,1631
,"GARRETT, MD",1.91%,3.98%,1884
,"ALEXANDER, NC",3.64%,5.45%,385
,"ROCK, NE",-,-,16
,"WILKINSON, MS",-,5.88%,187
,"KENNEBEC, ME",3.22%,4.76%,2481
,"ADAIR, MO",-,-,40
,"ALCONA, MI",-,-,33
,"IOSCO, MI",-,-,86
,"CIBOLA, NM",4.80%,6.99%,229
,"TANGIPAHOA, LA",2.08%,4.39%,10887
,"KANABEC, MN",-,-,246
,"BURT, NE",-,-,68
,"BALTIMORE CITY, MD",2.11%,4.07%,30048
,"PLATTE, MO",2.32%,3.34%,5304
,"JESSAMINE, KY",2.37%,4.14%,4010
,"BARRY, MI",1.52%,2.24%,4856
,"JEFFERSON, NE",-,4.06%,320
,"MARSHALL, MS",3.04%,4.64%,1251
,"UNION, MS",1.99%,4.90%,1856
,"STEARNS, MN",2.47%,3.34%,14434
,"KENT, MI",2.07%,2.81%,81303
,"SCOTLAND, NC",3.60%,7.58%,528
,"OSWEGO, NY",1.54%,3.86%,1296
,"BALTIMORE, MD",2.05%,3.65%,30851
,"KALAMAZOO, MI",1.97%,2.79%,23654
,"GRAVES, KY",2.18%,4.19%,1789
,"YELLOW MEDICINE, MN",-,4.48%,290
,"WADENA, MN",1.36%,2.41%,954
,"OWSLEY, KY",-,-,75
,"LOUP, NE",-,-,10 or fewer
,"JEFFERSON DAVIS, LA",1.93%,5.32%,1298
,"WAKE, NC",2.09%,3.22%,101114
,"CUSTER, MT",-,5.24%,477
,"CARROLL, MD",1.61%,3.47%,2677
,"CRITTENDEN, KY",-,-,294
,"ONONDAGA, NY",1.97%,3.90%,13987
,"BRISTOL, MA",1.87%,3.34%,30792
,"BUNCOMBE, NC",1.90%,2.84%,8562
,"HILLSBOROUGH, NH",1.98%,2.81%,18679
,"MACOMB, MI",1.86%,3.48%,41572
,"GARFIELD, NE",-,-,25
,"UNION, NC",2.36%,3.11%,10181
,"RENVILLE, MN",3.46%,5.09%,491
,"ROCKINGHAM, NH",2.47%,3.30%,4334
,"MCLEAN, KY",-,-,132
,"GUADALUPE, NM",-,-,32
,"CUMBERLAND, ME",1.86%,2.72%,18195
,"ORANGE, NC",1.90%,3.28%,10737
,"CHEMUNG, NY",2.37%,3.61%,5369
,"WAYNE, NE",-,2.48%,564
,"VERMILION, LA",1.45%,3.95%,2202
,"BOLIVAR, MS",4.75%,7.80%,295
,"HART, KY",-,3.83%,366
,"POLK, NE",-,-,61
,"BELTRAMI, MN",2.72%,4.68%,4377
,"ROOSEVELT, NM",-,-,281
,"NEW HANOVER, NC",1.52%,2.92%,12055
,"CATAWBA, NC",2.73%,3.81%,2860
,"MCCREARY, KY",2.57%,6.16%,584
,"WHEATLAND, MT",-,-,32
,"CECIL, MD",2.68%,4.50%,1867
,"WASHINGTON, ME",-,6.42%,187
,"POWDER RIVER, MT",-,-,29
,"PLATTE, NE",3.78%,4.73%,423
,"CHARITON, MO",-,-,39
,"SULLIVAN, NH",1.63%,3.04%,3124
,"CAPE GIRARDEAU, MO",2.36%,3.82%,4737
,"HAMPDEN, MA",1.86%,3.44%,11301
,"ADAMS, MS",5.69%,7.02%,299
,"QUAY, NM",-,-,50
,"WASHOE, NV",1.88%,2.81%,35667
,"HAMILTON, NE",3.63%,6.04%,331
,"HANCOCK, ME",3.86%,4.04%,544
,"YORK, NE",5.48%,6.85%,219
,"CHURCHILL, NV",1.92%,3.11%,1512
,"WASHINGTON, MN",2.32%,3.44%,8263
,"ALLEGAN, MI",2.29%,2.97%,7470
,"PLAQUEMINES, LA",1.68%,3.80%,1133
,"NIAGARA, NY",1.77%,4.39%,7456
,"NOXUBEE, MS",2.78%,5.06%,395
,"SHERBURNE, MN",2.38%,3.09%,6058
,"BUTLER, NE",-,-,97
,"BOURBON, KY",2.81%,4.63%,2244
,"BERNALILLO, NM",2.22%,3.72%,13765
,"HAMILTON, NY",-,-,75
,"LYON, MN",-,2.97%,472
,"FLEMING, KY",2.81%,6.89%,392
,"DODGE, NE",4.28%,7.13%,421
,"ESSEX, NJ",1.89%,3.82%,28346
,"BRONX, NY",1.69%,2.53%,17964
,"CLAY, MN",2.30%,3.11%,6911
,"LETCHER, KY",-,5.48%,438
,"BATES, MO",-,-,260
,"SCOTT, MN",2.30%,3.37%,2996
,"ERIE, NY",1.60%,3.83%,27573
,"PRESQUE ISLE, MI",-,-,40
,"DAKOTA, NE",3.38%,5.64%,1508
,"LAFAYETTE, MS",2.19%,3.46%,2513
,"BOONE, NE",-,-,108
,"HARLAN, NE",-,-,51
,"STOREY, NV",-,-,72
,"OTOE, NE",-,3.44%,320
,"TUSCOLA, MI",-,4.58%,240
,"PERRY, MO",-,4.89%,266
,"MECKLENBURG, NC",1.98%,2.69%,75322
,"TORRANCE, NM",-,-,190
,"DEER LODGE, MT",-,-,205
,"WRIGHT, MN",1.92%,2.75%,5195
,"CARLISLE, KY",-,-,324
,"KINGS, NY",1.48%,2.66%,87487
,"ARENAC, MI",-,-,24
,"MARSHALL, MN",-,2.90%,724
,"SAINT LOUIS CITY, MO",2.13%,3.30%,2483
,"WASHINGTON, NE",3.61%,4.26%,305
,"SAINT MARY, LA",2.33%,5.68%,1847
,"SIBLEY, MN",-,-,55
,"GOLDEN VALLEY, MT",-,-,30
,"METCALFE, KY",-,-,43
,"CLARK, KY",2.73%,4.47%,2236
,"DENT, MO",2.20%,5.36%,727
,"THAYER, NE",-,-,111
,"MOREHOUSE, LA",-,5.58%,538
,"IREDELL, NC",2.54%,3.39%,6017
,"ATLANTIC, NJ",1.83%,3.57%,7033
,"MARTIN, MN",-,2.57%,545
,"GREELEY, NE",-,-,38
,"PRINCE GEORGES, MD",1.72%,3.50%,18696
,"COOPER, MO",-,-,41
,"CAMDEN, MO",-,-,69
,"SEWARD, NE",-,3.65%,411
,"MERCER, NJ",1.50%,2.93%,12210
,"WATONWAN, MN",-,-,68
,"DUKES, MA",-,-,214
,"JACKSON, MS",1.75%,3.79%,9596
,"ULSTER, NY",2.60%,3.26%,4810
,"QUEENS, NY",1.42%,2.85%,54015
,"RUSSELL, KY",-,6.91%,188
,"CHIPPEWA, MN",-,4.50%,378
,"SALINE, MO",-,-,48
,"MINERAL, MT",-,-,11
,"FULTON, NY",2.59%,5.10%,1352
,"SAN JUAN, NM",-,-,125
,"STEELE, MN",-,-,110
,"ONSLOW, NC",1.63%,3.25%,3749
,"ORLEANS, LA",1.53%,2.67%,18655
,"COLE, MO",-,-,100
,"GARFIELD, MT",-,-,19
,"NEW MADRID, MO",2.66%,3.25%,677
,"MEEKER, MN",1.55%,3.67%,709
,"DOUGLAS, MN",2.41%,3.07%,1663
,"PHELPS, MO",1.07%,3.30%,3273
,"MEAGHER, MT",-,-,54
,"PULASKI, KY",2.91%,5.82%,1444
,"NYE, NV",-,-,246
,"HENNEPIN, MN",1.85%,3.25%,63726
,"CUMBERLAND, NJ",3.12%,4.96%,2600
,"SCHENECTADY, NY",2.07%,3.66%,4339
,"WASECA, MN",-,-,44
,"CUMING, NE",-,-,139
,"CASEY, KY",4.51%,7.38%,244
,"SAINT TAMMANY, LA",1.91%,3.56%,13447
,"MORRISON, MN",1.86%,3.51%,1938
,"OTTAWA, MI",2.01%,2.81%,23921
,"CHARLES, MD",1.88%,3.57%,5323
,"COLUMBIA, NY",2.49%,4.52%,2169
,"DAWSON, NE",-,3.86%,440
,"CARROLL, NH",1.81%,3.32%,1659
,"UNION, NJ",1.60%,3.21%,11256
,"MAGOFFIN, KY",-,6.34%,331
,"SAN MIGUEL, NM",-,-,117
,"JOHNSON, KY",2.65%,5.96%,453
,"SAINT CLAIR, MI",1.35%,2.19%,2006
,"MCCONE, MT",-,-,35
,"BATH, KY",3.17%,6.77%,473
,"OSCODA, MI",-,-,29
,"GOODHUE, MN",-,-,182
,"DARE, NC",1.29%,1.92%,2552
,"TOMPKINS, NY",1.10%,1.84%,3362
,"AUDRAIN, MO",-,-,25
,"BROADWATER, MT",-,-,395
,"PIERCE, NE",-,3.50%,343
,"ROWAN, KY",1.97%,6.10%,557
,"GEORGE, MS",2.07%,4.64%,1207
,"CEDAR, MO",-,-,36
,"PIKE, MO",-,-,10 or fewer
,"SHELBY, MO",-,-,10 or fewer
,"KEARNEY, NE",-,-,140
,"ROSEBUD, MT",-,-,148
,"CARLTON, MN",1.93%,3.45%,2491
,"DUNDY, NE",-,-,23
,"NASSAU, NY",1.66%,2.90%,44627
,"COOK, MN",-,-,91
,"RED LAKE, MN",-,3.81%,341
,"INGHAM, MI",1.46%,2.49%,3977
,"WINONA, MN",2.45%,3.22%,1959
,"SCOTTS BLUFF, NE",2.32%,5.38%,1208
,"LIVINGSTON, MI",1.31%,2.45%,10480
,"CHAVES, NM",1.99%,5.15%,1962
,"SCHUYLER, NY",2.61%,3.98%,729
,"HURON, MI",-,-,63
,"TAYLOR, KY",4.18%,9.14%,383
,"LAFAYETTE, LA",1.68%,3.38%,17374
,"FRANKLIN, NE",-,-,93
,"AVOYELLES, LA",-,5.39%,241
,"HANCOCK, MS",1.67%,3.52%,2101
,"DALLAS, MO",-,-,91
,"SARATOGA, NY",1.47%,3.38%,10933
,"BOX BUTTE, NE",-,-,133
,"BROWN, NE",-,-,33
,"BENTON, MS",-,4.72%,339
,"CLINTON, KY",-,10.32%,155
,"SWEET GRASS, MT",-,-,55
,"CURRY, NM",2.77%,5.36%,578
,"ACADIA, LA",1.88%,6.08%,2663
,"SANILAC, MI",-,-,225
,"OUACHITA, LA",1.65%,4.32%,8236
,"BERGEN, NJ",1.31%,2.73%,22857
,"WRIGHT, MO",-,-,49
,"EDMONSON, KY",-,-,66
,"ASHE, NC",-,1.90%,737
,"LACLEDE, MO",3.41%,6.08%,411
,"MACON, NC",-,-,186
,"TIPPAH, MS",2.27%,5.60%,750
,"MARTIN, KY",-,-,161
,"SIERRA, NM",-,-,18
,"ALPENA, MI",-,-,77
,"SUSSEX, NJ",1.85%,4.13%,702
,"RED WILLOW, NE",-,-,199
,"HITCHCOCK, NE",-,-,44
,"SANDOVAL, NM",1.87%,3.39%,2564
,"EATON, MI",2.38%,3.59%,1726
,"SAUNDERS, NE",3.97%,4.44%,428
,"BARNSTABLE, MA",1.93%,3.06%,7195
,"SAINT LANDRY, LA",1.71%,4.09%,2224
,"CLARK, MO",-,-,56
,"OAKLAND, MI",1.65%,3.02%,57594
,"DAWSON, MT",-,-,146
,"DONA ANA, NM",-,-,136
,"FERGUS, MT",-,-,123
,"OREGON, MO",-,-,51
,"WASHTENAW, MI",1.24%,2.33%,22722
,"ALCORN, MS",1.33%,3.18%,976
,"MCPHERSON, NE",-,-,23
,"GRANT, NM",-,-,26
,"GREENE, NY",1.70%,3.06%,2058
,"COLFAX, NM",-,-,47
,"PHILLIPS, MT",-,-,23
,"UNION, LA",-,6.47%,371
,"ROCKCASTLE, KY",3.61%,7.41%,499
,"VALLEY, NE",-,-,87
,"BIG STONE, MN",-,-,181
,"WHITE PINE, NV",-,-,56
,"DEUEL, NE",-,-,63
,"RICE, MN",-,4.23%,449
,"ALLEGANY, MD",2.11%,4.49%,1471
,"OZARK, MO",-,-,14
,"PIPESTONE, MN",-,-,240
,"CHIPPEWA, MI",-,-,133
,"OCEAN, NJ",1.21%,2.84%,15970
,"DAWES, NE",-,-,58
,"SAINT CHARLES, LA",1.54%,3.56%,3119
,"LAKE, MN",-,-,361
,"CHEBOYGAN, MI",-,-,127
,"LANCASTER, NE",1.90%,3.49%,18572
,"CRAWFORD, MI",-,-,45
,"PARK, MT",2.64%,3.23%,682
,"CONCORDIA, LA",-,-,169
,"MACON, MO",-,-,21
,"NEMAHA, NE",-,-,99
,"ADAIR, KY",-,7.57%,251
,"BROWN, MN",-,-,117
,"CUSTER, NE",-,-,209
,"WATAUGA, NC",1.23%,2.41%,2281
,"SAGINAW, MI",1.77%,3.94%,736
,"CALCASIEU, LA",1.43%,3.71%,6153
,"FALLON, MT",-,-,49
,"NEWTON, MO",-,-,79
,"MERRIMACK, NH",2.56%,3.38%,4882
,"LINCOLN, NM",-,-,59
,"CAYUGA, NY",1.37%,3.05%,1245
,"WHEELER, NE",-,-,12
,"WEXFORD, MI",-,4.07%,344
,"JEFFERSON, MT",-,3.27%,581
,"LINCOLN, MN",-,-,105
,"SULLIVAN, NY",1.23%,4.09%,4234
,"SOCORRO, NM",-,-,101
,"LEWIS AND CLARK, MT",1.68%,3.00%,4808
,"RIO ARRIBA, NM",-,-,111
,"SANDERS, MT",-,-,10 or fewer
,"PHELPS, NE",-,8.09%,136
,"CARTERET, NC",-,5.84%,531
,"SHANNON, MO",-,-,31
,"WAYNE, KY",-,9.13%,241
,"MORRILL, NE",-,-,95
,"LAPEER, MI",1.42%,3.07%,1696
,"GREEN, KY",-,4.56%,241
,"SUFFOLK, NY",1.26%,2.83%,48403
,"LE SUEUR, MN",-,-,161
,"OTSEGO, MI",-,-,112
,"POLK, MN",1.92%,3.50%,2657
,"MORRIS, NJ",1.42%,3.48%,3731
,"HIDALGO, NM",-,-,10 or fewer
,"RANDOLPH, MO",-,-,21
,"PAWNEE, NE",-,-,87
,"ATCHISON, MO",-,-,111
,"CALLOWAY, KY",2.21%,4.09%,904
,"MILLER, MO",-,-,52
,"DE BACA, NM",-,-,10 or fewer
,"CATTARAUGUS, NY",2.06%,4.75%,631
,"GENESEE, MI",2.15%,3.64%,13837
,"HARRISON, MS",2.09%,4.17%,8315
,"PERKINS, NE",-,-,64
,"BANNER, NE",-,-,12
,"BLUE EARTH, MN",-,-,244
,"HAYWOOD, NC",-,-,519
,"CATRON, NM",-,-,10 or fewer
,"GRAFTON, NH",1.42%,2.02%,5087
,"SHERIDAN, NE",-,-,50
,"CUMBERLAND, KY",-,-,34
,"WINN, LA",-,-,39
,"MOORE, NC",3.60%,5.52%,1249
,"OSAGE, MO",-,-,27
,"MISSAUKEE, MI",-,-,123
,"ISABELLA, MI",2.45%,4.53%,530
,"MARIES, MO",-,-,338
,"CRAVEN, NC",2.06%,4.25%,1695
,"BAY, MI",-,-,362
,"MONROE, KY",-,-,42
,"DADE, MO",-,-,22
,"TENSAS, LA",-,-,39
,"LUCE, MI",-,-,12
,"BARTON, MO",-,-,30
,"JOHNSON, NE",-,-,109
,"NICOLLET, MN",-,-,99
,"SWAIN, NC",-,-,65
,"WEST FELICIANA, LA",2.41%,4.23%,497
,"MANISTEE, MI",-,-,415
