,,Massachusetts,1738,74.86%
,,Vermont,59,74.58%
,,Missouri,619,74.15%
,,Kansas,524,74.05%
,,California,4599,73.39%
,,Texas,8760,72.18%
,,Idaho,953,72.09%
,,South Carolina,2065,71.43%
,,Oregon,1547,69.94%
,,Delaware,324,67.28%
,,None of the above,1302,66.74%
,,New Hampshire,271,48.71%
,,North Dakota,530,45.85%
,,Arizona,1071,42.67%
,,New Jersey,1711,34.02%
,,Oklahoma,1777,2.25%
,,New Mexico,397,-
,,Ontario,10 or fewer,-
,,Baja California,10 or fewer,-
,,Sonora,10 or fewer,-
,,Alaska,10 or fewer,-
,,México,10 or fewer,-
,,Puerto Rico,10 or fewer,-
,,Baja California Sur,10 or fewer,-
,,Sinaloa,10 or fewer,-
,,Armed Forces Africa,10 or fewer,-
,,Manitoba,10 or fewer,-
,,Armed Forces Pacific,10 or fewer,-
,,British Columbia,10 or fewer,-
,,Virgin Islands,10 or fewer,-
,,Coahuila,10 or fewer,-
,,Guam,10 or fewer,-
,,Jalisco,10 or fewer,-
,,Quebec,10 or fewer,-
,,Alberta,10 or fewer,-
,,Distrito Federal,10 or fewer,-
,,Armed Forces America,10 or fewer,-
,,Chihuahua,10 or fewer,-
,,Nuevo León,10 or fewer,-
,,Querétaro,10 or fewer,-
,,Marshall Islands,10 or fewer,-
,,Puebla,10 or fewer,-
,,Guanajuato,10 or fewer,-
,,Nayarit,10 or fewer,-
,,Federated States of Micronesia,10 or fewer,-
,,Nova Scotia,10 or fewer,-
,,Colima,10 or fewer,-
,,Durango,10 or fewer,-
,,San Luis Potosí,10 or fewer,-
,,Saskatchewan,10 or fewer,-
,,"American Samoa, South Pacific",10 or fewer,-
,,Hidalgo,10 or fewer,-
,,Michoacán,10 or fewer,-
,,Tamaulipas,10 or fewer,-
,,Morelos,10 or fewer,-
,,New Brunswick,10 or fewer,-
,,Newfoundland,10 or fewer,-
,,Northern Mariana Islands,10 or fewer,-
,,Oaxaca,10 or fewer,-
,,Veracruz,10 or fewer,-
,,Yucatán,10 or fewer,-
,,Zacatecas,10 or fewer,-
,,Chiapas,10 or fewer,-
,,Guerrero,10 or fewer,-
,,Northwest Territories,10 or fewer,-
,,Tabasco,10 or fewer,-
,,Tlaxcala,10 or fewer,-
,,Total,95595,75.77%
,Jul,Nebraska,684,90.94%
,,Rhode Island,64,90.63%
,,Hawaii,788,86.93%
,,Mississippi,1159,86.37%
,,Virginia,4836,85.73%
,,District of Columbia,27,85.19%
,,Nevada,589,85.06%
,,Arkansas,1040,84.90%
,,Maryland,1607,84.75%
,,Colorado,2124,84.09%
,,Georgia,2227,83.66%
,,Pennsylvania,5759,83.42%
,,Tennessee,1083,83.29%
,,Kentucky,2259,83.18%
,,Utah,432,82.87%
,,Iowa,1634,82.80%
,,Indiana,1957,82.32%
,,Michigan,3086,81.82%
,,Wisconsin,2124,81.26%
,,Maine,507,81.26%
,,South Dakota,445,81.12%
,,Connecticut,1691,80.90%
,,Montana,243,80.66%
,,West Virginia,568,80.11%
,,Minnesota,2500,79.60%
,,Washington,1309,79.37%
,,Illinois,2976,79.20%
,,Florida,2937,78.89%
,,Missouri,621,78.74%
,,New York,3895,76.92%
,,North Carolina,5736,76.74%
,,Wyoming,119,76.47%
,,Ohio,7748,76.45%
,,Massachusetts,1740,76.32%
,,Idaho,848,75.35%
,,Louisiana,1332,74.77%
,,California,4302,73.31%
,,Kansas,510,72.94%
,,Oregon,1603,72.86%
,,Texas,8322,72.29%
,,Vermont,64,68.75%
,,South Carolina,1974,68.14%
,,None of the above,1291,67.47%
,,Alabama,37,62.16%
,,Delaware,322,60.87%
,,North Dakota,560,54.64%
,,Arizona,999,43.14%
,,New Hampshire,271,42.44%
,,New Jersey,1633,30.92%
,,Oklahoma,1713,1.87%
,,New Mexico,404,-
,,Ontario,10 or fewer,-
,,Baja California,10 or fewer,-
,,Sonora,10 or fewer,-
,,Alaska,10 or fewer,-
,,México,10 or fewer,-
,,Puerto Rico,10 or fewer,-
,,Baja California Sur,10 or fewer,-
,,Sinaloa,10 or fewer,-
,,Armed Forces Africa,10 or fewer,-
,,Manitoba,10 or fewer,-
,,Armed Forces Pacific,10 or fewer,-
,,British Columbia,10 or fewer,-
,,Virgin Islands,10 or fewer,-
,,Coahuila,10 or fewer,-
,,Guam,10 or fewer,-
,,Jalisco,10 or fewer,-
,,Quebec,10 or fewer,-
,,Alberta,10 or fewer,-
,,Distrito Federal,10 or fewer,-
,,Armed Forces America,10 or fewer,-
,,Chihuahua,10 or fewer,-
,,Nuevo León,10 or fewer,-
,,Querétaro,10 or fewer,-
,,Marshall Islands,10 or fewer,-
,,Puebla,10 or fewer,-
,,Guanajuato,10 or fewer,-
,,Nayarit,10 or fewer,-
,,Federated States of Micronesia,10 or fewer,-
,,Nova Scotia,10 or fewer,-
,,Colima,10 or fewer,-
,,Durango,10 or fewer,-
,,San Luis Potosí,10 or fewer,-
,,Saskatchewan,10 or fewer,-
,,"American Samoa, South Pacific",10 or fewer,-
,,Hidalgo,10 or fewer,-
,,Michoacán,10 or fewer,-
,,Tamaulipas,10 or fewer,-
,,Morelos,10 or fewer,-
,,New Brunswick,10 or fewer,-
,,Newfoundland,10 or fewer,-
,,Northern Mariana Islands,10 or fewer,-
,,Oaxaca,10 or fewer,-
,,Veracruz,10 or fewer,-
,,Yucatán,10 or fewer,-
,,Zacatecas,10 or fewer,-
,,Chiapas,10 or fewer,-
,,Guerrero,10 or fewer,-
,,Northwest Territories,10 or fewer,-
,,Tabasco,10 or fewer,-
,,Tlaxcala,10 or fewer,-
,,Total,92715,75.55%
,Sep,Nebraska,663,88.08%
,,Hawaii,737,87.52%
,,Maryland,1565,86.52%
,,Nevada,597,86.43%
,,Virginia,4805,86.33%
,,Mississippi,1160,85.26%
,,Colorado,2028,84.32%
,,Tennessee,1072,84.05%
,,Utah,382,84.03%
,,South Dakota,448,83.93%
,,Pennsylvania,5760,83.54%
,,Arkansas,1024,83.40%
,,Montana,224,83.04%
,,District of Columbia,29,82.76%
,,Georgia,2216,82.72%
,,Kentucky,2206,82.23%
,,Iowa,1565,81.98%
,,Michigan,2976,81.96%
,,Washington,1150,81.48%
,,Minnesota,2319,81.41%
,,Indiana,1943,81.37%
,,Connecticut,1571,80.78%
,,Missouri,571,80.56%
,,Rhode Island,77,80.52%
,,Wisconsin,2074,79.89%
,,Maine,426,79.81%
,,Wyoming,169,79.29%
,,Florida,2886,79.04%
,,Illinois,2880,78.72%
,,West Virginia,585,78.46%
,,New York,3847,77.90%
,,Ohio,7442,76.81%
,,Louisiana,1348,75.67%
,,North Carolina,5878,74.75%
,,Texas,9674,73.46%
,,Oregon,1471,73.22%
,,Massachusetts,1698,73.20%
,,California,4452,72.10%
,,Idaho,770,70.26%
,,South Carolina,2037,70.15%
,,Kansas,520,69.81%
,,Alabama,43,67.44%
,,Delaware,341,67.16%
,,None of the above,1268,65.62%
,,Vermont,67,64.18%
,,North Dakota,461,51.63%
,,New Hampshire,245,47.76%
,,Arizona,1007,42.90%
,,New Jersey,1614,32.03%
,,Oklahoma,1779,2.47%
,,New Mexico,392,-
,,Ontario,10 or fewer,-
,,Baja California,10 or fewer,-
,,Sonora,10 or fewer,-
,,Alaska,10 or fewer,-
,,México,10 or fewer,-
,,Puerto Rico,10 or fewer,-
,,Baja California Sur,10 or fewer,-
,,Sinaloa,10 or fewer,-
,,Armed Forces Africa,10 or fewer,-
,,Manitoba,10 or fewer,-
,,Armed Forces Pacific,10 or fewer,-
,,British Columbia,10 or fewer,-
,,Virgin Islands,10 or fewer,-
,,Coahuila,10 or fewer,-
,,Guam,10 or fewer,-
,,Jalisco,10 or fewer,-
,,Quebec,10 or fewer,-
,,Alberta,10 or fewer,-
,,Distrito Federal,10 or fewer,-
,,Armed Forces America,10 or fewer,-
,,Chihuahua,10 or fewer,-
,,Nuevo León,10 or fewer,-
,,Querétaro,10 or fewer,-
,,Marshall Islands,10 or fewer,-
,,Puebla,10 or fewer,-
,,Guanajuato,10 or fewer,-
,,Nayarit,10 or fewer,-
,,Federated States of Micronesia,10 or fewer,-
,,Nova Scotia,10 or fewer,-
,,Colima,10 or fewer,-
,,Durango,10 or fewer,-
,,San Luis Potosí,10 or fewer,-
,,Saskatchewan,10 or fewer,-
,,"American Samoa, South Pacific",10 or fewer,-
,,Hidalgo,10 or fewer,-
,,Michoacán,10 or fewer,-
,,Tamaulipas,10 or fewer,-
,,Morelos,10 or fewer,-
,,New Brunswick,10 or fewer,-
,,Newfoundland,10 or fewer,-
,,Northern Mariana Islands,10 or fewer,-
,,Oaxaca,10 or fewer,-
,,Veracruz,10 or fewer,-
,,Yucatán,10 or fewer,-
,,Zacatecas,10 or fewer,-
,,Chiapas,10 or fewer,-
,,Guerrero,10 or fewer,-
,,Northwest Territories,10 or fewer,-
,,Tabasco,10 or fewer,-
,,Tlaxcala,10 or fewer,-
,,Total,92485,75.39%
,Dec,Nebraska,709,89.42%
,,Maryland,1550,86.71%
,,Nevada,541,86.14%
,,Hawaii,704,86.08%
,,Utah,365,85.75%
,,Virginia,4454,85.47%
,,Arkansas,1056,84.09%
,,Pennsylvania,5562,84.03%
,,Colorado,2074,83.85%
,,Mississippi,1136,83.80%
,,Tennessee,1082,83.36%
,,Michigan,2703,82.72%
,,Georgia,2157,82.29%
,,Wyoming,135,82.22%
,,Maine,403,82.13%
,,Kentucky,1969,82.12%
,,West Virginia,485,82.06%
,,Iowa,1393,81.62%
,,South Dakota,466,81.12%
,,Minnesota,2171,81.07%
,,Connecticut,1541,80.79%
,,Indiana,1833,80.74%
,,Florida,3023,79.85%
,,Wisconsin,1915,79.53%
,,Missouri,551,79.13%
,,Illinois,2885,79.10%
,,Washington,1066,78.89%
,,Montana,239,77.82%
,,New York,4233,77.18%
,,Rhode Island,72,76.39%
,,Ohio,7028,75.95%
,,District of Columbia,20,75.00%
,,North Carolina,5672,74.47%
,,Massachusetts,1488,74.46%
,,California,4341,74.18%
,,Texas,9610,73.22%
,,Louisiana,1357,72.88%
,,Vermont,207,72.46%
,,Kansas,481,70.89%
,,Oregon,1466,70.74%
,,Idaho,786,70.23%
,,South Carolina,1979,69.02%
,,None of the above,1207,67.85%
,,Delaware,345,66.96%
,,Alabama,58,65.52%
,,North Dakota,442,57.69%
,,New Hampshire,233,54.51%
,,Arizona,1003,44.07%
,,New Jersey,1612,34.37%
,,Oklahoma,1708,1.58%
,,New Mexico,342,-
,,Ontario,10 or fewer,-
,,Baja California,10 or fewer,-
,,Sonora,10 or fewer,-
,,Alaska,10 or fewer,-
,,México,10 or fewer,-
,,Puerto Rico,10 or fewer,-
,,Baja California Sur,10 or fewer,-
,,Sinaloa,10 or fewer,-
,,Armed Forces Africa,10 or fewer,-
,,Manitoba,10 or fewer,-
,,Armed Forces Pacific,10 or fewer,-
,,British Columbia,10 or fewer,-
,,Virgin Islands,10 or fewer,-
,,Coahuila,10 or fewer,-
,,Guam,10 or fewer,-
,,Jalisco,10 or fewer,-
,,Quebec,10 or fewer,-
,,Alberta,10 or fewer,-
,,Distrito Federal,10 or fewer,-
,,Armed Forces America,10 or fewer,-
,,Chihuahua,10 or fewer,-
,,Nuevo León,10 or fewer,-
,,Querétaro,10 or fewer,-
,,Marshall Islands,10 or fewer,-
,,Puebla,10 or fewer,-
,,Guanajuato,10 or fewer,-
,,Nayarit,10 or fewer,-
,,Federated States of Micronesia,10 or fewer,-
,,Nova Scotia,10 or fewer,-
,,Colima,10 or fewer,-
,,Durango,10 or fewer,-
,,San Luis Potosí,10 or fewer,-
,,Saskatchewan,10 or fewer,-
,,"American Samoa, South Pacific",10 or fewer,-
,,Hidalgo,10 or fewer,-
,,Michoacán,10 or fewer,-
,,Tamaulipas,10 or fewer,-
,,Morelos,10 or fewer,-
,,New Brunswick,10 or fewer,-
,,Newfoundland,10 or fewer,-
,,Northern Mariana Islands,10 or fewer,-
,,Oaxaca,10 or fewer,-
,,Veracruz,10 or fewer,-
,,Yucatán,10 or fewer,-
,,Zacatecas,10 or fewer,-
,,Chiapas,10 or fewer,-
,,Guerrero,10 or fewer,-
,,Northwest Territories,10 or fewer,-
,,Tabasco,10 or fewer,-
,,Tlaxcala,10 or fewer,-
,,Total,89877,75.32%
,Oct,Nebraska,708,87.57%
,,Hawaii,729,86.69%
,,Mississippi,1168,86.22%
,,Virginia,4774,85.53%
,,Arkansas,1061,85.49%
,,Utah,403,85.36%
,,Alabama,46,84.78%
,,Tennessee,1110,84.77%
,,Pennsylvania,5926,84.44%
,,Maryland,1605,84.36%
,,Rhode Island,69,84.06%
,,Colorado,2181,83.26%
,,Kentucky,2166,82.92%
,,Nevada,553,82.82%
,,Indiana,1939,82.62%
,,South Dakota,460,82.61%
,,Wyoming,143,82.52%
,,Michigan,2810,82.17%
,,Minnesota,2354,81.39%
,,Iowa,1533,81.28%
,,Connecticut,1674,81.18%
,,West Virginia,524,81.11%
,,Georgia,2198,80.98%
,,Maine,416,80.77%
,,Wisconsin,2066,80.74%
,,Florida,3031,80.47%
,,Washington,1184,80.41%
,,Illinois,3137,80.17%
,,Montana,216,80.09%
,,District of Columbia,34,76.47%
,,Ohio,7577,75.86%
,,New York,4163,75.45%
,,Missouri,634,75.24%
,,Massachusetts,1689,74.42%
,,North Carolina,5707,74.19%
,,Louisiana,1368,73.25%
,,Texas,9893,73.17%
,,California,4633,72.72%
,,Oregon,1507,71.73%
,,Kansas,481,70.48%
,,Idaho,769,69.31%
,,South Carolina,2044,69.08%
,,Delaware,327,65.75%
,,None of the above,1329,65.69%
,,Vermont,76,55.26%
,,North Dakota,493,53.14%
,,New Hampshire,275,49.82%
,,Arizona,1021,40.94%
,,New Jersey,1717,36.63%
,,Oklahoma,1680,2.38%
,,New Mexico,351,-
,,Ontario,10 or fewer,-
,,Baja California,10 or fewer,-
,,Sonora,10 or fewer,-
,,Alaska,10 or fewer,-
,,México,10 or fewer,-
,,Puerto Rico,10 or fewer,-
,,Baja California Sur,10 or fewer,-
,,Sinaloa,10 or fewer,-
,,Armed Forces Africa,10 or fewer,-
,,Manitoba,10 or fewer,-
,,Armed Forces Pacific,10 or fewer,-
,,British Columbia,10 or fewer,-
,,Virgin Islands,10 or fewer,-
,,Coahuila,10 or fewer,-
,,Guam,10 or fewer,-
,,Jalisco,10 or fewer,-
,,Quebec,10 or fewer,-
,,Alberta,10 or fewer,-
,,Distrito Federal,10 or fewer,-
,,Armed Forces America,10 or fewer,-
,,Chihuahua,10 or fewer,-
,,Nuevo León,10 or fewer,-
,,Querétaro,10 or fewer,-
,,Marshall Islands,10 or fewer,-
,,Puebla,10 or fewer,-
,,Guanajuato,10 or fewer,-
,,Nayarit,10 or fewer,-
,,Federated States of Micronesia,10 or fewer,-
,,Nova Scotia,10 or fewer,-
,,Colima,10 or fewer,-
,,Durango,10 or fewer,-
,,San Luis Potosí,10 or fewer,-
,,Saskatchewan,10 or fewer,-
,,"American Samoa, South Pacific",10 or fewer,-
,,Hidalgo,10 or fewer,-
,,Michoacán,10 or fewer,-
,,Tamaulipas,10 or fewer,-
,,Morelos,10 or fewer,-
,,New Brunswick,10 or fewer,-
,,Newfoundland,10 or fewer,-
,,Northern Mariana Islands,10 or fewer,-
,,Oaxaca,10 or fewer,-
,,Veracruz,10 or fewer,-
,,Yucatán,10 or fewer,-
,,Zacatecas,10 or fewer,-
,,Chiapas,10 or fewer,-
,,Guerrero,10 or fewer,-
,,Northwest Territories,10 or fewer,-
,,Tabasco,10 or fewer,-
,,Tlaxcala,10 or fewer,-
,,Total,93975,75.31%
,Nov,District of Columbia,25,92.00%
,,Nebraska,686,88.34%
,,Mississippi,1050,86.38%
,,Virginia,4422,85.89%
,,Hawaii,727,85.42%
,,Maryland,1492,85.25%
,,Pennsylvania,5267,84.39%
,,Nevada,516,83.91%
,,Arkansas,930,83.55%
,,Indiana,1853,83.49%
,,Kentucky,1902,83.44%
,,Utah,356,83.43%
,,Montana,248,83.06%
,,Colorado,1982,82.95%
,,Michigan,2800,82.89%
,,West Virginia,535,82.43%
,,Maine,401,81.80%
,,Connecticut,1547,81.71%
,,Washington,1035,81.35%
,,Georgia,2099,80.94%
,,Tennessee,1020,80.88%
,,Wyoming,151,80.79%
,,Iowa,1457,79.82%
,,Wisconsin,1956,79.75%
,,South Dakota,367,79.56%
,,Florida,2729,79.37%
,,Illinois,2901,79.15%
,,Missouri,556,78.60%
,,New York,3927,78.15%
,,Minnesota,2163,77.81%
,,Alabama,36,77.78%
,,Ohio,6770,76.75%
,,Vermont,198,76.26%
,,Massachusetts,1499,76.12%
,,North Carolina,5351,75.67%
,,Louisiana,1290,75.35%
,,California,4156,74.33%
,,Rhode Island,62,74.19%
,,Idaho,777,74.13%
,,Texas,9062,71.34%
,,Oregon,1392,70.91%
,,Kansas,512,69.34%
,,South Carolina,1886,68.56%
,,None of the above,1205,67.63%
,,Delaware,293,64.85%
,,North Dakota,430,53.72%
,,New Hampshire,206,46.60%
,,Arizona,992,42.04%
,,New Jersey,1680,34.64%
,,Oklahoma,1654,1.81%
,,New Mexico,348,-
,,Ontario,10 or fewer,-
,,Baja California,10 or fewer,-
,,Sonora,10 or fewer,-
,,Alaska,10 or fewer,-
,,México,10 or fewer,-
,,Puerto Rico,10 or fewer,-
,,Baja California Sur,10 or fewer,-
,,Sinaloa,10 or fewer,-
,,Armed Forces Africa,10 or fewer,-
,,Manitoba,10 or fewer,-
,,Armed Forces Pacific,10 or fewer,-
,,British Columbia,10 or fewer,-
,,Virgin Islands,10 or fewer,-
,,Coahuila,10 or fewer,-
,,Guam,10 or fewer,-
,,Jalisco,10 or fewer,-
,,Quebec,10 or fewer,-
,,Alberta,10 or fewer,-
,,Distrito Federal,10 or fewer,-
,,Armed Forces America,10 or fewer,-
,,Chihuahua,10 or fewer,-
,,Nuevo León,10 or fewer,-
,,Querétaro,10 or fewer,-
,,Marshall Islands,10 or fewer,-
,,Puebla,10 or fewer,-
,,Guanajuato,10 or fewer,-
,,Nayarit,10 or fewer,-
,,Federated States of Micronesia,10 or fewer,-
,,Nova Scotia,10 or fewer,-
,,Colima,10 or fewer,-
,,Durango,10 or fewer,-
,,San Luis Potosí,10 or fewer,-
,,Saskatchewan,10 or fewer,-
,,"American Samoa, South Pacific",10 or fewer,-
,,Hidalgo,10 or fewer,-
,,Michoacán,10 or fewer,-
,,Tamaulipas,10 or fewer,-
,,Morelos,10 or fewer,-
,,New Brunswick,10 or fewer,-
,,Newfoundland,10 or fewer,-
,,Northern Mariana Islands,10 or fewer,-
,,Oaxaca,10 or fewer,-
,,Veracruz,10 or fewer,-
,,Yucatán,10 or fewer,-
,,Zacatecas,10 or fewer,-
,,Chiapas,10 or fewer,-
,,Guerrero,10 or fewer,-
,,Northwest Territories,10 or fewer,-
,,Tabasco,10 or fewer,-
,,Tlaxcala,10 or fewer,-
,,Total,86918,75.24%
,Jun,District of Columbia,24,91.67%
,,Nebraska,630,91.43%
,,Maryland,1498,87.78%
,,Wyoming,110,87.27%
,,Hawaii,692,86.56%
,,Virginia,4278,85.79%
,,Mississippi,1029,85.62%
,,Colorado,2009,85.37%
,,Rhode Island,57,84.21%
,,Montana,232,84.05%
,,Arkansas,953,83.84%
,,Pennsylvania,5205,83.77%
,,Maine,410,82.93%
,,Tennessee,961,82.83%
,,Georgia,2068,82.69%
,,Kentucky,1923,82.63%
,,South Dakota,442,82.35%
,,Iowa,1522,82.26%
,,Michigan,2928,82.14%
,,Nevada,549,81.97%
,,Washington,1161,81.48%
,,Wisconsin,2008,81.23%
,,Connecticut,1609,81.23%
,,Indiana,1689,80.17%
,,Idaho,725,80.00%
,,Utah,363,79.89%
,,Minnesota,2291,79.79%
,,Florida,2593,78.71%
,,Illinois,2717,78.47%
,,New York,3575,77.40%
,,West Virginia,490,77.35%
,,Massachusetts,1480,76.82%
,,Louisiana,1118,76.21%
,,Vermont,69,75.36%
,,Ohio,7086,75.26%
,,Missouri,555,73.51%
,,Texas,7354,73.24%
,,California,3951,72.92%
,,Alabama,40,72.50%
,,Oregon,1501,71.42%
,,North Carolina,5449,70.58%
,,Kansas,486,68.31%
,,South Carolina,1706,67.82%
,,None of the above,1158,67.01%
,,Delaware,281,65.84%
,,North Dakota,503,53.88%
,,New Hampshire,279,45.88%
,,Arizona,938,42.96%
,,New Jersey,1552,28.61%
,,New Mexico,346,3.18%
,,Oklahoma,1573,1.91%
,,Ontario,10 or fewer,-
,,Baja California,10 or fewer,-
,,Sonora,10 or fewer,-
,,Alaska,10 or fewer,-
,,México,10 or fewer,-
,,Puerto Rico,10 or fewer,-
,,Baja California Sur,10 or fewer,-
,,Sinaloa,10 or fewer,-
,,Armed Forces Africa,10 or fewer,-
,,Manitoba,10 or fewer,-
,,Armed Forces Pacific,10 or fewer,-
,,British Columbia,10 or fewer,-
,,Virgin Islands,10 or fewer,-
,,Coahuila,10 or fewer,-
,,Guam,10 or fewer,-
,,Jalisco,10 or fewer,-
,,Quebec,10 or fewer,-
,,Alberta,10 or fewer,-
,,Distrito Federal,10 or fewer,-
,,Armed Forces America,10 or fewer,-
,,Chihuahua,10 or fewer,-
,,Nuevo León,10 or fewer,-
,,Querétaro,10 or fewer,-
,,Marshall Islands,10 or fewer,-
,,Puebla,10 or fewer,-
,,Guanajuato,10 or fewer,-
,,Nayarit,10 or fewer,-
,,Federated States of Micronesia,10 or fewer,-
,,Nova Scotia,10 or fewer,-
,,Colima,10 or fewer,-
,,Durango,10 or fewer,-
,,San Luis Potosí,10 or fewer,-
,,Saskatchewan,10 or fewer,-
,,"American Samoa, South Pacific",10 or fewer,-
,,Hidalgo,10 or fewer,-
,,Michoacán,10 or fewer,-
,,Tamaulipas,10 or fewer,-
,,Morelos,10 or fewer,-
,,New Brunswick,10 or fewer,-
,,Newfoundland,10 or fewer,-
,,Northern Mariana Islands,10 or fewer,-
,,Oaxaca,10 or fewer,-
,,Veracruz,10 or fewer,-
,,Yucatán,10 or fewer,-
,,Zacatecas,10 or fewer,-
,,Chiapas,10 or fewer,-
,,Guerrero,10 or fewer,-
,,Northwest Territories,10 or fewer,-
,,Tabasco,10 or fewer,-
,,Tlaxcala,10 or fewer,-
,,Total,84180,75.05%
,Mar,Nebraska,627,91.23%
,,District of Columbia,35,88.57%
,,Maryland,1405,87.90%
,,Virginia,4383,86.33%
,,Arkansas,860,86.16%
,,Hawaii,711,85.94%
,,Nevada,540,85.19%
,,Rhode Island,73,84.93%
,,Mississippi,1000,84.80%
,,Kansas,452,84.29%
,,South Dakota,430,83.26%
,,West Virginia,459,83.22%
,,Colorado,1914,83.18%
,,Tennessee,938,83.16%
,,Pennsylvania,5139,83.15%
,,Utah,367,82.56%
,,Michigan,2681,82.39%
,,Georgia,2081,81.98%
,,Wyoming,116,81.90%
,,Idaho,698,81.81%
,,Indiana,1594,81.74%
,,Washington,1142,81.61%
,,Connecticut,1567,81.56%
,,Kentucky,1976,81.48%
,,Wisconsin,1983,81.44%
,,Iowa,1438,81.43%
,,Maine,419,80.19%
,,Alabama,42,78.57%
,,New York,3373,78.54%
,,Florida,2827,78.53%
,,Minnesota,2229,78.11%
,,Montana,214,76.64%
,,Massachusetts,1555,76.21%
,,Missouri,581,74.87%
,,Ohio,6819,74.63%
,,Louisiana,1173,73.74%
,,Illinois,2352,73.72%
,,Texas,7035,73.18%
,,Vermont,55,72.73%
,,California,3943,72.10%
,,South Carolina,1818,68.26%
,,Delaware,294,67.69%
,,North Carolina,5239,66.23%
,,Oregon,1570,65.48%
,,None of the above,1126,62.43%
,,North Dakota,499,57.72%
,,New Hampshire,222,49.55%
,,Arizona,972,41.05%
,,New Jersey,1455,34.71%
,,Oklahoma,1533,10.37%
,,New Mexico,348,-
,,Ontario,10 or fewer,-
,,Baja California,10 or fewer,-
,,Sonora,10 or fewer,-
,,Alaska,10 or fewer,-
,,México,10 or fewer,-
,,Puerto Rico,10 or fewer,-
,,Baja California Sur,10 or fewer,-
,,Sinaloa,10 or fewer,-
,,Armed Forces Africa,10 or fewer,-
,,Manitoba,10 or fewer,-
,,Armed Forces Pacific,10 or fewer,-
,,British Columbia,10 or fewer,-
,,Virgin Islands,10 or fewer,-
,,Coahuila,10 or fewer,-
,,Guam,10 or fewer,-
,,Jalisco,10 or fewer,-
,,Quebec,10 or fewer,-
,,Alberta,10 or fewer,-
,,Distrito Federal,10 or fewer,-
,,Armed Forces America,10 or fewer,-
,,Chihuahua,10 or fewer,-
,,Nuevo León,10 or fewer,-
,,Querétaro,10 or fewer,-
,,Marshall Islands,10 or fewer,-
,,Puebla,10 or fewer,-
,,Guanajuato,10 or fewer,-
,,Nayarit,10 or fewer,-
,,Federated States of Micronesia,10 or fewer,-
,,Nova Scotia,10 or fewer,-
,,Colima,10 or fewer,-
,,Durango,10 or fewer,-
,,San Luis Potosí,10 or fewer,-
,,Saskatchewan,10 or fewer,-
,,"American Samoa, South Pacific",10 or fewer,-
,,Hidalgo,10 or fewer,-
,,Michoacán,10 or fewer,-
,,Tamaulipas,10 or fewer,-
,,Morelos,10 or fewer,-
,,New Brunswick,10 or fewer,-
,,Newfoundland,10 or fewer,-
,,Northern Mariana Islands,10 or fewer,-
,,Oaxaca,10 or fewer,-
,,Veracruz,10 or fewer,-
,,Yucatán,10 or fewer,-
,,Zacatecas,10 or fewer,-
,,Chiapas,10 or fewer,-
,,Guerrero,10 or fewer,-
,,Northwest Territories,10 or fewer,-
,,Tabasco,10 or fewer,-
,,Tlaxcala,10 or fewer,-
,,Total,82321,74.72%
,May,District of Columbia,23,91.30%
,,Nebraska,663,90.35%
,,Hawaii,732,87.43%
,,Maryland,1497,86.11%
,,Nevada,556,85.61%
,,Arkansas,913,85.43%
,,Virginia,4574,85.24%
,,Wyoming,149,85.23%
,,Tennessee,1088,84.65%
,,Colorado,1991,84.18%
,,Idaho,682,83.87%
,,Mississippi,1100,83.82%
,,Iowa,1555,83.47%
,,Maine,443,83.07%
,,Michigan,2951,83.06%
,,Pennsylvania,5251,83.01%
,,Connecticut,1582,82.36%
,,Wisconsin,2100,82.29%
,,Indiana,1681,82.27%
,,Georgia,2105,82.19%
,,Utah,368,82.07%
,,Kentucky,2048,81.98%
,,Washington,1239,81.36%
,,South Dakota,448,80.80%
,,West Virginia,567,80.07%
,,Minnesota,2497,79.82%
,,Florida,2806,79.29%
,,Montana,272,78.68%
,,New York,3471,77.59%
,,Massachusetts,1595,76.87%
,,Rhode Island,64,76.56%
,,Missouri,610,74.59%
,,Alabama,39,74.36%
,,Ohio,7131,73.87%
,,Illinois,2618,73.61%
,,California,4189,73.22%
,,Louisiana,1195,73.22%
,,Texas,7705,72.74%
,,Oregon,1583,71.45%
,,South Carolina,1863,69.99%
,,Kansas,490,69.39%
,,North Carolina,5701,67.29%
,,None of the above,1204,66.53%
,,Delaware,290,62.76%
,,Vermont,59,61.02%
,,North Dakota,499,54.51%
,,New Hampshire,269,48.33%
,,Arizona,929,42.30%
,,New Jersey,1538,29.97%
,,Oklahoma,1683,2.20%
,,New Mexico,354,-
,,Ontario,10 or fewer,-
,,Baja California,10 or fewer,-
,,Sonora,10 or fewer,-
,,Alaska,10 or fewer,-
,,México,10 or fewer,-
,,Puerto Rico,10 or fewer,-
,,Baja California Sur,10 or fewer,-
,,Sinaloa,10 or fewer,-
,,Armed Forces Africa,10 or fewer,-
,,Manitoba,10 or fewer,-
,,Armed Forces Pacific,10 or fewer,-
,,British Columbia,10 or fewer,-
,,Virgin Islands,10 or fewer,-
,,Coahuila,10 or fewer,-
,,Guam,10 or fewer,-
,,Jalisco,10 or fewer,-
,,Quebec,10 or fewer,-
,,Alberta,10 or fewer,-
,,Distrito Federal,10 or fewer,-
,,Armed Forces America,10 or fewer,-
,,Chihuahua,10 or fewer,-
,,Nuevo León,10 or fewer,-
